trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.5, 'e': 0.06317096204211972}",25,0,34.80420959700906,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
552,False,"{'a': 0.5, 'e': 0.06285510723190912}",20,0,16.266066633415207,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
553,False,"{'a': 0.5, 'e': 0.06254083169574957}",20,13,13.453505047262023,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.062228127537270826}",20,11,13.843975114182077,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.06191698689958447}",35,6,47.69797735946855,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.061607401965086545}",30,13,-53.24027552289714,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
557,False,"{'a': 0.5, 'e': 0.06129936495526111}",20,7,25.736272080524138,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.0609928681304848}",20,0,30.832184720054748,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
559,False,"{'a': 0.5, 'e': 0.060687903789832374}",30,16,19.416848556742064,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.06038446427088321}",20,8,-2.786986959580148,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.06008254194952879}",35,18,33.405530197725014,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.05978212923978115}",25,11,29.5184232370361,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.5, 'e': 0.05948321859358224}",20,16,6.820722075629237,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.05918580250061433}",20,11,14.739439474383095,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.058889873488111255}",20,13,-30.061805265434426,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
566,False,"{'a': 0.5, 'e': 0.058595424120670696}",25,9,32.40877887818364,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.05830244700006734}",20,12,14.996751773387912,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.5, 'e': 0.058010934765067}",20,6,22.38595764169978,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.05772088009124167}",25,20,7.258159180455813,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.05743227569078546}",20,11,9.327558126260016,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.05714511431233153}",25,12,17.468239122818677,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.05685938874076987}",30,13,-13.643108743784845,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
573,False,"{'a': 0.5, 'e': 0.056575091797066025}",25,10,13.347670890242542,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.056292216338080694}",25,0,-16.923328116920473,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
575,False,"{'a': 0.5, 'e': 0.05601075525639029}",20,5,26.872744907699058,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.05573070148010834}",30,8,19.763911120433647,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.0554520479727078}",25,12,25.782056438225887,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.05517478773284426}",25,17,16.335267930654794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.05489891379418004}",25,15,19.04885425080758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.05462441922520914}",25,13,13.054316839187344,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.0543512971290831}",30,14,16.629576999529128,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.05407954064343768}",30,13,32.813184396438984,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.05380914294022049}",20,0,-10.080703648576883,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.05354009722551939}",20,9,19.442879206618322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.05327239673939179}",20,6,10.248442445101752,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.053006034755694834}",20,1,-13.034016659307051,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
587,False,"{'a': 0.5, 'e': 0.052741004581916356}",25,15,19.26428110392971,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.052477299559006776}",25,7,7.882590004707426,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.052214913061211746}",20,8,21.506873156883238,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.5, 'e': 0.05195383849590569}",25,3,39.45321812301354,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.5, 'e': 0.05169406930342616}",30,13,-15.812976516285072,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
592,False,"{'a': 0.5, 'e': 0.05143559895690903}",20,12,15.551839762205505,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.051178420962124486}",25,6,28.393148880378057,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.05092252885731386}",20,12,17.173546587900443,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.05066791621302729}",25,0,33.69470358231672,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
596,False,"{'a': 0.5, 'e': 0.05041457663196215}",20,5,27.414223592699333,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.050162503748802344}",30,21,17.405893479092153,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.5, 'e': 0.049911691230058335}",25,16,13.387452294163014,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.04966213277390804}",30,19,18.780125803506106,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.0494138221100385}",20,10,19.501605990801856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.04916675299948831}",30,14,31.6966018795991,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.04892091923449087}",20,13,14.643536763596856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.04867631463831842}",20,9,18.385659338999297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.048432933065126825}",20,15,10.637140359108036,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.048190768399801194}",20,10,18.73972524486102,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.04794981455780219}",25,6,32.05722290831391,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.04771006548501318}",30,11,33.72583680577284,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.047471515157588115}",25,7,32.625632756250646,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.047234157581800176}",25,11,25.74131241765318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.046997986793891174}",35,21,26.49372132975518,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.5, 'e': 0.04676299685992172}",25,3,2.8737646570666353,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.04652918187562211}",20,13,13.20901030526889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.046296535966244}",25,3,22.57638058354779,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.046065053286412784}",20,2,28.64976406922587,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.04583472801998072}",20,9,8.759863679035604,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.045605554379880814}",25,13,24.700247461512507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.04537752660798141}",25,6,27.23971351073614,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.0451506389749415}",35,25,18.743380539556835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.5, 'e': 0.044924885780066794}",25,11,23.406812123026338,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.04470026135116646}",30,18,19.743860624298144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.5, 'e': 0.04447676004441063}",30,16,25.701484843969396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.04425437624418858}",30,14,29.66632611015773,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.04403310436296763}",20,12,16.84144032673235,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.043812938841152796}",25,9,27.655717397692896,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.04359387414694703}",20,12,14.57083666993137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.043375904776212296}",20,0,27.646292836551297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
627,False,"{'a': 0.5, 'e': 0.043159025252331236}",20,12,16.04209095007237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.04294323012606958}",25,12,10.45003958583969,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.04272851397543923}",25,17,13.689830714136658,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.04251487140556204}",30,22,17.48917800962888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.04230229704853423}",25,17,14.254315670233114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.04209078556329156}",20,7,9.077672826291865,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.0418803316354751}",30,10,15.431026197796896,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.041670929977297724}",20,12,16.119558248767817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.04146257532741124}",25,13,12.715142746088079,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.04125526245077418}",20,6,-19.9739801011101,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
637,False,"{'a': 0.5, 'e': 0.04104898613852031}",20,8,22.451236211965696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.04084374120782771}",25,17,15.602549087844165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.04063952250178857}",20,12,12.64849988398418,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.04043632488927963}",20,11,17.892618520732615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.04023414326483323}",20,2,26.038960861692853,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.040032972548509065}",25,8,25.46586267148877,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.03983280768576652}",25,2,36.77153247773254,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.03963364364733769}",25,5,30.038135228922336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.039435475429100995}",25,13,22.576076221452677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.03923829805195549}",20,0,20.803754687561536,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
647,False,"{'a': 0.5, 'e': 0.03904210656169572}",25,11,27.91898202657017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.03884689602888724}",20,0,21.48302270814776,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
649,False,"{'a': 0.5, 'e': 0.0386526615487428}",35,16,32.376591473257704,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.03845939824099909}",25,0,24.85169599152953,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
651,False,"{'a': 0.5, 'e': 0.03826710124979409}",20,10,16.84815872603362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.038075765743545126}",25,9,27.721409570369268,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.0378853869148274}",20,9,19.102275855782302,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.03769595998025326}",20,15,7.436747228217749,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.03750748018035199}",20,10,21.971230973225296,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.037319942779450235}",20,0,31.072476707407105,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
657,False,"{'a': 0.5, 'e': 0.037133343065552986}",20,11,16.186981802358453,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.03694767635022522}",30,15,31.130055961729212,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.036762937968474095}",20,5,-30.24673958726211,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
660,False,"{'a': 0.5, 'e': 0.03657912327863173}",20,10,17.987835968480635,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.036396227662238566}",30,20,16.84369813239571,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.03621424652392737}",25,13,-17.153640102192785,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
663,False,"{'a': 0.5, 'e': 0.036033175291307735}",20,8,16.55654537099487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.03585300941485119}",20,16,6.746251111530524,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.035673744367776934}",30,21,19.004673522284172,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.03549537564593805}",30,22,5.025852648018377,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.035317898767708356}",30,16,24.96161241003835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.5, 'e': 0.03514130927386981}",35,22,28.5280609272239,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.03496560272750046}",30,22,17.42277200834501,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.03479077471386296}",25,0,24.232189348308196,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
671,False,"{'a': 0.5, 'e': 0.03461682084029365}",20,8,19.529678376209873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.034443736736092176}",25,11,23.282230651080685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.034271518052411715}",20,13,14.026345123068147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.034100160462149656}",25,10,21.567917329170733,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.03392965965983891}",30,13,37.88966583863427,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.033760011361539714}",20,0,21.59629565870489,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
677,False,"{'a': 0.5, 'e': 0.03359121130473201}",25,19,9.785047063824177,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.033423255248208356}",20,5,26.80875596797948,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.03325613897196732}",20,10,8.233992277904415,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.03308985827710748}",20,10,18.726025174602995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.032924408985721944}",20,16,7.579049036032684,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.03275978694079333}",20,3,29.014858321123466,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.5, 'e': 0.032595988006089364}",20,14,-2.254334381892809,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.032433008066058915}",20,16,8.112956124081137,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.03227084302572862}",20,12,15.065307243571437,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.032109488810599975}",20,11,16.84394579253795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.031948941366546975}",25,3,42.342707349237884,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.03178919665971424}",30,12,30.54374387473861,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.5, 'e': 0.03163025067641567}",25,17,5.691231100324147,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.03147209942303359}",20,8,18.35532414863463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.03131473892591842}",25,20,8.187309551136904,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.031158165231288826}",30,20,18.649752118182334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.03100237440513238}",30,20,19.04802149497072,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.030847362533106718}",25,14,19.392627528463848,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.030693125720441184}",25,12,20.786608715879638,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.030539660091838977}",25,3,37.67470672071814,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.03038696179137978}",20,0,17.357267279600368,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.030235026982422884}",25,13,21.569437143276804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.030083851847510768}",30,14,19.346138728441055,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.029933432588273214}",25,16,15.71446253683806,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.029783765425331846}",20,8,-4.363619120897516,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.029634846598205186}",20,9,16.740198478982265,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.02948667236521416}",20,12,15.455386462565412,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.029339239003388088}",20,11,18.01336662212232,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.029192542808371146}",30,15,31.661087488668535,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.02904658009432929}",30,14,-14.464652361135016,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
707,False,"{'a': 0.5, 'e': 0.028901347193857643}",25,10,23.08498846033804,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.028756840457888354}",20,11,18.544597078333208,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.02861305625559891}",20,8,21.14559424145055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.028469990974320916}",25,12,23.780201122466035,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.02832764101944931}",30,19,22.65929796729503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.028186002814352063}",20,10,-19.05843773449226,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
713,False,"{'a': 0.5, 'e': 0.0280450728002803}",20,6,21.67020483221451,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.0279048474362789}",20,15,8.64067004126595,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.027765323199097504}",20,8,18.160259063531246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.027626496583102015}",30,18,24.47704649059328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.027488364100186506}",25,17,15.98534496688546,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.027350922279685573}",25,12,25.942143568965925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.027214167668287145}",25,11,26.022270123880507,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.02707809682994571}",20,8,20.920066547453324,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.02694270634579598}",25,20,12.405785379209163,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.026807992814067}",20,11,16.512410726967687,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.026673952849996664}",30,19,20.948465384705965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.02654058308574668}",35,14,41.392898101434746,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.026407880170317945}",20,9,22.480109312242092,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.026275840769466357}",25,2,26.512007244336544,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.026144461565619025}",20,5,29.246401234315222,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.02601373925779093}",20,15,10.852708774699924,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.025883670561501974}",20,12,13.028440782386875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.025754252208694463}",30,19,23.16866851622776,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.02562548094765099}",20,6,-19.42053661421583,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
732,False,"{'a': 0.5, 'e': 0.025497353542912736}",25,13,22.908156799036604,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.02536986677519817}",25,7,30.20899663183772,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.02524301744132218}",30,9,33.8378830994266,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.025116802354115567}",25,18,3.6092491036457144,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.024991218342344988}",30,10,38.11009257691012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
